Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month
25/03/2018,90,4,5.3,82.0,1.0,200,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,3
29/09/2018,982,1,16.2,71.0,0.9,2000,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
21/12/2017,316,15,4.4,46.0,1.7,1113,-6.2,0.78,0.0,1.0,Winter,No Holiday,Yes,12
08/04/2018,325,0,2.9,46.0,2.2,2000,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,4
25/04/2018,306,2,7.7,60.0,0.3,1993,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
01/10/2018,179,3,13.6,56.0,1.6,2000,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
09/07/2018,900,0,24.2,61.0,1.7,2000,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,7
22/07/2018,1478,19,34.5,47.0,2.8,1762,21.5,0.42,0.0,0.0,Summer,No Holiday,Yes,7
06/10/2018,20,11,17.5,95.0,2.0,1214,16.6,0.35,3.5,0.0,Autumn,No Holiday,Yes,10
27/07/2018,2183,18,33.7,62.0,3.2,1082,25.3,0.87,0.0,0.0,Summer,No Holiday,Yes,7
16/04/2018,75,4,5.9,68.0,0.7,1590,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
08/08/2018,260,5,27.9,84.0,0.0,1172,24.9,0.0,0.0,0.0,Summer,No Holiday,Yes,8
24/04/2018,925,12,15.2,57.0,1.9,2000,6.7,1.33,0.0,0.0,Spring,No Holiday,Yes,4
25/04/2018,1447,16,23.1,19.0,3.1,1871,-1.8,2.26,0.0,0.0,Spring,No Holiday,Yes,4
10/06/2018,2182,15,24.8,49.0,1.2,2000,13.3,1.34,0.0,0.0,Summer,No Holiday,Yes,6
07/11/2018,608,11,12.4,82.0,0.6,507,9.4,0.34,0.0,0.0,Autumn,No Holiday,Yes,11
18/12/2017,148,21,2.8,73.0,2.4,831,-1.5,0.0,0.0,2.6,Winter,No Holiday,Yes,12
12/07/2018,938,0,26.7,79.0,1.2333333333333334,1590,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
30/01/2018,59,19,-1.7,91.0,0.9333333333333332,167,-2.9,0.0,0.0,3.0,Winter,No Holiday,Yes,1
17/11/2018,830,11,7.8,38.0,0.8,1369,-5.6,1.65,0.0,0.0,Autumn,No Holiday,Yes,11
14/07/2018,945,11,29.0,65.0,2.0,1642,21.7,2.22,0.0,0.0,Summer,No Holiday,Yes,7
25/03/2018,502,20,10.7,70.0,3.466666666666667,236,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,3
04/04/2018,15,2,14.5,97.0,2.2,179,14.0,0.0,3.5,0.0,Spring,No Holiday,Yes,4
15/09/2018,1613,20,23.5,80.0,1.7,1621,19.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
19/10/2018,1221,14,19.8,32.0,2.3,1978,2.6,2.25,0.0,0.0,Autumn,No Holiday,Yes,10
30/01/2018,84,2,-9.645157609706514,40.0,2.1666666666666665,2000,-21.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
26/06/2018,37,6,21.615053158373176,83.0,0.8333333333333334,537,19.4,0.0,0.4,0.0,Summer,No Holiday,Yes,6
05/05/2018,252,4,12.1,51.0,1.6,1939,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,5
11/07/2018,71,4,24.5,97.0,1.0,317,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,7
07/12/2017,389,22,-2.7,48.0,2.6,1844,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12
08/07/2018,267,6,17.8,58.0,1.1,2000,9.4,0.04,0.0,0.0,Summer,No Holiday,Yes,7
02/04/2018,1213,22,17.4,66.0,2.3,1565,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes,4
04/03/2018,7,21,10.6,89.0,2.1,606,8.8,0.0,2.0,0.0,Spring,No Holiday,Yes,3
30/04/2018,157,3,14.3,61.0,1.0,475,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,4
24/06/2018,1254,2,20.9,87.0,1.8,222,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,6
06/11/2018,0,13,18.499746571919808,56.0,1.7,328,7.3,1.54,0.0,0.0,Autumn,No Holiday,No,11
13/07/2018,1094,15,30.2,62.0,2.4,1806,22.1,1.91,0.0,0.0,Summer,No Holiday,Yes,7
01/01/2018,203,21,-0.9,44.0,1.2,1871,-11.6,0.0,0.0,0.0,Winter,Holiday,Yes,1
01/12/2017,323,23,-1.8352967673891947,84.0,0.6666666666666666,1265,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
03/10/2018,966,9,14.4,61.0,0.7,1340,6.9,1.21,0.0,0.0,Autumn,Holiday,Yes,10
06/03/2018,883,17,10.2,27.0,2.8,1826,-8.0,1.22,0.0,0.0,Spring,No Holiday,Yes,3
31/08/2018,1404,16,29.7,51.0,3.0,2000,18.4,2.27,0.0,0.0,Summer,No Holiday,Yes,8
26/12/2017,49,4,-2.6,72.0,1.4,1929,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,12
20/07/2018,2084,19,32.9,44.0,2.0,1985,19.0,0.59,0.0,0.0,Summer,No Holiday,Yes,7
08/08/2018,673,13,34.4,48.0,2.1,1921,21.7,2.37,0.0,0.0,Summer,No Holiday,Yes,8
10/12/2017,71,4,0.4,52.0,1.6,1816,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
10/08/2018,484,2,26.9,84.0,0.8,1007,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,8
25/10/2018,1596,20,15.3,50.0,1.0,1647,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
30/11/2018,1384,18,4.7,34.0,1.9,1661,-9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
21/06/2018,794,1,20.1,82.0,1.2,582,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6
25/11/2018,522,11,13.121781051775265,66.0,0.9,573,0.1,1.37,0.0,2.3,Autumn,No Holiday,Yes,11
20/05/2018,1559,13,19.9,33.0,1.4,2000,3.1,1.28,0.0,0.0,Spring,No Holiday,Yes,5
15/06/2018,1726,16,26.5,45.0,1.6,2000,13.5,1.91,0.0,0.0,Summer,No Holiday,Yes,6
21/12/2017,290,12,1.9,40.0,2.0,1835,-10.3,1.04,0.0,1.9,Winter,No Holiday,Yes,12
05/09/2018,1446,16,28.2,37.0,4.0,1987,12.1,2.03,0.0,0.0,Autumn,No Holiday,Yes,9
18/11/2018,645,11,7.6,35.0,0.8,1695,-6.9,1.25,0.0,0.0,Autumn,No Holiday,Yes,11
26/01/2018,96,10,-16.5,33.0,3.4,1703,-29.0,0.62,0.0,0.5,Winter,No Holiday,Yes,1
05/11/2018,2357,18,14.5,54.0,1.3,1343,5.2,0.01,0.0,0.0,Autumn,No Holiday,Yes,11
28/01/2018,81,23,1.1677870005617543,42.0,2.1,1981,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
14/07/2018,537,7,24.9,81.0,0.3,1289,21.4,0.24,0.0,0.0,Summer,No Holiday,Yes,7
12/11/2018,1023,22,7.6,55.0,1.7,1694,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
18/01/2018,95,3,3.6,74.0,1.7,273,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
21/09/2018,1551,20,20.0,82.0,0.4,2000,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
15/12/2017,464,17,-0.2,39.0,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12
15/06/2018,2984,19,24.3,48.0,1.5,2000,12.5,0.59,0.0,0.0,Summer,No Holiday,Yes,6
23/04/2018,17,7,9.0,95.0,2.3,294,8.2,0.0,6.0,0.0,Spring,No Holiday,Yes,4
06/11/2018,0,21,13.0,76.0,0.9,231,8.8,0.0,0.0,0.0,Autumn,No Holiday,No,11
28/10/2018,948,15,12.2,67.0,1.8,2000,6.2,0.86,0.0,0.0,Autumn,No Holiday,Yes,10
28/02/2018,266,0,5.1,52.0,1.1,614,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2
07/03/2018,550,12,9.6,39.0,1.8,1982,-3.7,2.09,0.0,0.0,Spring,No Holiday,Yes,3
14/05/2018,779,10,16.6,67.0,0.9,479,10.4,1.23,0.0,0.0,Spring,No Holiday,Yes,5
22/05/2018,406,3,-0.8204200943502862,0.0,0.7,1420,10.4,0.0,0.0,0.0,Spring,Holiday,Yes,5
30/11/2018,750,7,-1.2,70.0,0.8,1351,-5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
22/06/2018,912,1,20.2,75.0,1.4,525,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,6
08/07/2018,277,4,21.31831068746593,57.0,1.1,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
20/08/2018,675,6,25.3,67.0,1.5,1450,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,8
29/12/2017,128,6,0.8,68.0,0.6,673,-4.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12
29/11/2018,559,23,5.154320650520964,56.0,1.9,1394,-5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
13/06/2018,1111,9,22.6,59.0,1.6,1030,14.1,1.8,0.0,0.0,Summer,No Holiday,Yes,6
11/02/2018,127,20,-5.7,67.0,2.6,2000,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
13/11/2018,912,13,13.5,43.0,2.2,1687,1.1,1.92,0.0,0.0,Autumn,No Holiday,Yes,11
01/01/2018,154,23,-1.6,51.0,0.7,1882,-10.4,0.0,0.0,0.0,Winter,Holiday,Yes,1
14/03/2018,412,0,13.6,79.0,2.2,862,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3
08/11/2018,12,20,13.9,97.0,2.5,594,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
09/09/2018,264,4,3.6692162864547724,59.0,0.0,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
06/02/2018,175,16,-5.9,24.0,3.533333333333333,2000,-23.2,1.44,0.0,0.0,Winter,No Holiday,Yes,2
02/08/2018,647,1,31.5,69.0,1.5,1512,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8
24/02/2018,298,11,2.2,50.0,2.4,608,-7.1,1.1,0.0,0.0,Winter,No Holiday,Yes,2
11/08/2018,1482,19,33.8,44.0,2.2,2000,19.8,0.3,0.0,0.0,Summer,No Holiday,Yes,8
18/04/2018,1346,20,13.0,41.0,2.3,1164,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
07/08/2018,842,0,28.8,72.0,0.8,2000,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,8
24/11/2018,95,5,3.2,27.0,1.6,2000,-14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
25/11/2018,138,4,2.4,89.0,0.7,321,0.7,0.0,0.0,2.6,Autumn,No Holiday,Yes,11
30/07/2018,575,1,28.5,54.0,1.1,2000,18.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
15/06/2018,1170,9,20.1,65.0,1.4,2000,13.3,0.93,0.0,0.0,Summer,No Holiday,Yes,6
12/02/2018,140,23,-4.4,58.0,2.4,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2
01/06/2018,1071,14,29.6,31.0,3.7,1988,10.6,3.25,0.0,0.0,Summer,No Holiday,Yes,6
21/10/2018,1306,20,27.518143721103712,52.0,1.7000000000000002,1341,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
29/10/2018,161,5,5.1,76.0,0.7,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
06/12/2017,405,12,2.4,52.0,0.9,1224,-6.4,1.08,0.0,0.0,Winter,No Holiday,Yes,12
07/07/2018,1191,0,21.5,56.0,1.8,2000,12.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7
29/03/2018,1776,18,19.1,47.0,2.4,942,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes,3
21/10/2018,534,8,7.9,67.0,1.1,1210,2.1,0.28,0.0,0.0,Autumn,No Holiday,Yes,10
11/07/2018,76,5,24.5,97.0,0.5,229,23.9,0.0,0.5,0.0,Summer,No Holiday,Yes,7
02/02/2018,241,20,-1.3,51.0,2.4,1481,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2
26/12/2017,317,19,-5.4,27.0,3.0,2000,-21.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12
22/10/2018,513,6,9.2,65.0,0.8,1689,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
23/03/2018,638,22,5.3,63.0,1.8,591,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,3
03/03/2018,1197,17,15.0,22.0,2.5,1946,-6.5,0.96,0.0,0.0,Spring,No Holiday,Yes,3
23/03/2018,664,9,3.3,72.0,1.4,618,-1.2,0.61,0.0,0.0,Spring,No Holiday,Yes,3
11/01/2018,38,3,-11.2,59.0,2.9,1872,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
09/07/2018,140,18,20.3,93.0,1.3,1832,19.1,0.22,0.5,0.0,Summer,No Holiday,Yes,7
21/09/2018,122,2,19.1,78.0,1.5999999999999999,2000,15.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
01/04/2018,984,20,17.1,80.0,1.5,480,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,4
14/01/2018,48,4,-4.0,79.0,1.2,453,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1
03/02/2018,182,0,-1.0218686121585905,69.0,2.2,1366,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2
01/01/2018,178,2,-3.7,42.0,0.9,2000,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,1
31/03/2018,264,7,9.5,72.0,0.2,1017,4.6,0.04,0.0,0.0,Spring,No Holiday,Yes,3
22/06/2018,1466,16,30.8,31.0,3.8,1246,11.7,2.17,0.0,0.0,Summer,No Holiday,Yes,6
11/04/2018,0,2,12.7,80.0,3.9,885,9.3,0.0,0.0,0.0,Spring,No Holiday,No,4
28/02/2018,8,20,2.7,96.0,1.5,1479,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2
18/12/2017,62,12,2.192208440062811,83.0,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes,12
19/07/2018,1536,17,34.0,44.0,2.3,1891,20.0,1.95,0.0,0.0,Summer,No Holiday,Yes,7
10/04/2018,370,6,9.94299772972069,51.0,0.9,1546,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,4
24/08/2018,455,16,24.6,85.0,2.7,1973,21.9,0.55,0.0,0.0,Summer,No Holiday,Yes,8
19/06/2018,369,3,19.9,69.0,1.0999999999999999,1179,14.0,0.0,0.0,0.0,Summer,No Holiday,Yes,6
16/10/2018,1867,19,11.84810275284082,63.0,1.7,1774,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
01/10/2018,1057,23,13.4,69.0,3.7,2000,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
27/01/2018,103,21,-7.9,35.0,2.6,1878,-20.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1
12/03/2018,604,9,4.8,43.0,1.0,1200,-6.7,0.18,0.0,0.0,Spring,No Holiday,Yes,3
17/12/2017,266,17,-3.8,35.0,2.4,2000,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes,12
03/09/2018,137,15,25.7,81.0,0.7,1825,22.1,0.43,0.0,0.0,Autumn,No Holiday,Yes,9
24/12/2017,38,15,2.9,90.0,2.0,380,1.4,0.08,3.5,0.0,Winter,Holiday,Yes,12
17/02/2018,193,13,-9.64624883897729,15.0,2.4,1938,-23.9,2.46,0.0,0.0,Winter,Holiday,Yes,2
05/09/2018,220,4,12.138812234572042,81.0,0.2,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
07/03/2018,410,10,5.2,52.0,1.5,1808,-3.8,0.74,0.0,0.0,Spring,No Holiday,Yes,3
26/06/2018,19,9,20.3,96.0,1.1,143,19.6,0.06,6.5,0.0,Summer,No Holiday,Yes,6
15/01/2018,455,17,6.5,40.0,0.8,804,-6.1,0.23,0.0,0.0,Winter,No Holiday,Yes,1
18/02/2018,440,15,5.0,16.0,2.0,1970,-18.8,1.42,0.0,0.0,Winter,No Holiday,Yes,2
03/01/2018,431,19,-3.7,41.0,2.0,2000,-15.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1
25/11/2018,285,2,2.8,86.0,0.8,402,0.6,0.0,0.0,2.9,Autumn,No Holiday,Yes,11
27/11/2018,740,22,6.6,33.0,2.1,722,-8.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
06/09/2018,1292,16,26.9,55.0,3.9,1909,17.0,0.54,0.0,0.0,Autumn,No Holiday,Yes,9
14/06/2018,100,6,19.5,95.0,1.4,179,18.6,0.0,1.5,0.0,Summer,No Holiday,Yes,6
08/07/2018,1208,0,28.567980362136527,51.0,1.7,2000,10.1,0.0,0.0,0.0,Summer,No Holiday,Yes,7
24/05/2018,385,2,3.6128548697892686,54.0,0.7,1500,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,5
20/05/2018,1013,11,18.7,30.0,1.9,2000,0.7,1.66,0.0,0.0,Spring,No Holiday,Yes,5
25/09/2018,292,2,13.4,62.0,0.2,2000,6.2,0.0,0.0,0.0,Autumn,Holiday,Yes,9
16/01/2018,332,20,4.5,58.0,0.8,383,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1
04/11/2018,1690,16,18.4,25.0,3.2,1909,-2.0,1.05,0.0,0.0,Autumn,No Holiday,Yes,11
20/03/2018,95,3,4.7,44.0,3.8,2000,-6.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
18/11/2018,92,5,2.3,53.0,0.6,1763,-6.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
30/05/2018,2074,21,5.942536812725794,69.0,2.0,1286,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,5
25/02/2018,482,13,6.1,22.0,2.4,1710,-14.0,2.5,0.0,0.0,Winter,No Holiday,Yes,2
04/07/2018,1007,13,34.33179658862568,60.0,1.5666666666666667,1657,22.3,2.75,0.0,0.0,Summer,No Holiday,Yes,7
28/03/2018,785,15,18.2,45.0,1.3666666666666665,1908,6.0,1.86,0.0,0.0,Spring,No Holiday,Yes,3
23/02/2018,63,6,0.4,95.0,0.3,197,-0.3,0.0,0.0,3.8,Winter,No Holiday,Yes,2
13/02/2018,106,2,-6.0,58.0,2.0,2000,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2
24/10/2018,884,23,11.0,74.0,1.5,1817,6.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
29/07/2018,473,10,32.4,48.0,1.9,1952,19.9,2.33,0.0,0.0,Summer,No Holiday,Yes,7
26/01/2018,305,18,-12.7,33.0,3.0,1835,-25.6,0.05,0.0,0.3,Winter,No Holiday,Yes,1
21/11/2018,825,22,4.6,48.0,2.2,1782,-5.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
24/11/2018,349,20,2.6,86.0,2.8000000000000003,676,0.4,0.0,0.0,3.3,Autumn,No Holiday,Yes,11
04/03/2018,161,0,8.5,87.0,0.6333333333333333,303,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes,3
28/06/2018,766,16,25.2,81.0,3.6,961,21.6,0.5,0.0,0.0,Summer,No Holiday,Yes,6
05/06/2018,1250,15,29.0,38.0,3.4,749,13.2,2.12,0.0,0.0,Summer,No Holiday,Yes,6
14/11/2018,1019,9,7.1,61.0,2.7000000000000006,1493,0.0,0.57,0.0,0.0,Autumn,No Holiday,Yes,11
09/04/2018,1038,15,14.2,24.0,1.8,1743,-6.1,2.6,0.0,0.0,Spring,No Holiday,Yes,4
25/06/2018,3238,18,30.7,43.0,1.6,931,16.6,0.74,0.0,0.0,Summer,No Holiday,Yes,6
03/07/2018,1783,17,28.044799284145128,50.0,2.2,2000,20.6,1.92,0.0,0.0,Summer,No Holiday,Yes,7
31/03/2018,1531,17,17.3,36.0,3.4,1722,2.0,0.8,0.0,0.0,Spring,No Holiday,Yes,3
14/08/2018,695,13,35.7,38.0,2.4,1863,19.1,2.5,0.0,0.0,Summer,No Holiday,Yes,8
26/02/2018,444,13,8.1,26.0,2.1,1422,-10.2,2.48,0.0,0.0,Winter,No Holiday,Yes,2
12/03/2018,662,7,3.0,53.0,2.033333333333333,1094,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,3
11/12/2017,326,9,-5.9,36.0,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes,12
21/09/2018,1171,23,19.5,82.0,0.6,2000,16.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
13/12/2017,373,19,-6.6,31.0,2.5666666666666664,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes,12
14/12/2017,189,10,-7.7,43.0,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes,12
18/06/2018,1702,21,23.8,48.0,2.0,2000,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,6
08/03/2018,498,22,2.8,74.0,2.1,469,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
29/06/2018,2339,20,26.2,70.0,1.5,792,20.2,0.12,0.0,0.0,Summer,No Holiday,Yes,6
09/07/2018,217,10,21.1,73.0,1.2,1957,16.0,0.4,0.0,0.0,Summer,No Holiday,Yes,7
17/10/2018,842,10,14.0,58.0,1.6,841,5.8,1.53,0.0,0.0,Autumn,No Holiday,Yes,10
04/05/2018,224,3,9.6,66.0,0.9,1685,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,5
18/03/2018,73,6,10.858089004516938,54.0,1.7,1208,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,3
25/02/2018,103,3,-1.3,42.0,1.4666666666666668,1648,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2
08/12/2017,230,1,-3.7,50.0,2.5,1902,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
20/04/2018,973,13,24.2,30.0,1.5,835,5.5,3.03,0.0,0.0,Spring,No Holiday,Yes,4
19/03/2018,271,16,18.733543992948118,63.0,3.0,1614,2.2,0.28,0.0,0.0,Spring,No Holiday,Yes,3
14/02/2018,129,2,1.2,64.0,0.9,1680,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
10/03/2018,208,7,0.9,78.0,1.5999999999999999,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
14/11/2018,1464,19,11.5,52.0,1.7000000000000002,1319,1.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
31/01/2018,144,11,2.436330289834908,46.0,2.5,1906,-11.6,0.56,0.0,3.0,Winter,No Holiday,Yes,1
29/07/2018,1108,23,29.9,45.0,1.4,2000,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,7
06/12/2017,165,21,1.1,92.0,0.5,235,0.0,0.0,0.7,1.0,Winter,No Holiday,Yes,12
15/01/2018,209,7,4.4,87.0,1.0,357,2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
22/09/2018,1108,23,17.9,66.0,1.0,2000,11.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
25/11/2018,370,1,2.7,86.0,1.0,460,0.5,0.0,0.0,2.9,Autumn,No Holiday,Yes,11
10/04/2018,485,0,12.047649367313783,46.0,1.2,1259,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
11/03/2018,419,22,5.3,31.0,2.3,1842,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
14/02/2018,51,4,1.1,67.0,1.7,1506,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2
11/10/2018,518,6,6.6,65.0,1.6,2000,0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
28/08/2018,122,21,22.9,98.0,1.2333333333333334,1146,22.5,0.0,29.5,0.0,Summer,No Holiday,Yes,8
08/07/2018,1252,23,18.23310567902966,60.0,2.6,2000,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7
27/12/2017,243,22,-6.4,36.0,1.3,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12
18/03/2018,226,2,5.5,56.0,1.2,1067,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
06/06/2018,1444,13,30.5546351598757,52.0,3.1,613,16.5,3.21,0.0,0.0,Summer,Holiday,Yes,6
16/08/2018,2114,20,27.9,47.0,1.9,2000,15.5,0.01,0.0,0.0,Summer,No Holiday,Yes,8
23/03/2018,676,21,5.8,60.0,2.2,650,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
08/02/2018,136,0,-8.2,50.0,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
22/05/2018,1798,12,22.9,51.0,1.1,1591,12.2,1.8,0.0,0.0,Spring,Holiday,Yes,5
20/01/2018,377,17,5.7,53.0,1.8,276,-3.1,0.22,0.0,0.0,Winter,No Holiday,Yes,1
27/05/2018,1004,11,22.3,33.0,1.8,1853,0.0,1.54,0.0,0.0,Spring,No Holiday,Yes,5
04/09/2018,995,12,25.8,57.0,2.8,2000,16.6,3.02,0.0,0.0,Autumn,No Holiday,Yes,9
04/07/2018,831,10,28.5,65.0,1.5,1519,21.2,1.74,0.0,0.0,Summer,No Holiday,Yes,7
14/11/2018,1532,17,13.6,46.0,1.8,1374,2.1,0.31,0.0,0.0,Autumn,No Holiday,Yes,11
07/09/2018,1119,13,24.3,50.0,2.9,2000,13.2,2.37,0.0,0.0,Autumn,No Holiday,Yes,9
19/12/2017,149,23,-5.8,57.0,1.7,2000,-12.9,0.0,0.0,2.0,Winter,No Holiday,Yes,12
26/06/2018,113,17,28.344858695332604,95.0,5.0,362,23.1,0.07,2.0,0.0,Summer,No Holiday,Yes,6
01/10/2018,1087,13,17.6,49.0,4.7,2000,6.7,1.89,0.0,0.0,Autumn,No Holiday,Yes,10
30/10/2018,283,2,19.58049686830946,56.0,1.2,2000,-5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
25/01/2018,60,2,-16.0,42.0,1.3,2000,-25.9,0.0,0.0,0.7,Winter,No Holiday,Yes,1
21/03/2018,184,15,2.2,85.0,1.3,2000,0.0,0.41,0.5,0.0,Spring,No Holiday,Yes,3
18/02/2018,103,1,-4.4,33.0,1.4,2000,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2
09/12/2017,267,0,-10.564010062234582,48.0,0.9,1967,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,12
03/01/2018,670,8,-7.0,49.0,1.5,1971,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1
22/06/2018,1529,7,25.18098330163078,66.0,1.1,814,12.3,0.46,0.0,0.0,Summer,No Holiday,Yes,6
26/01/2018,93,1,-9.067241702424564,34.0,2.066666666666667,2000,-27.6,0.0,0.0,0.5,Winter,No Holiday,Yes,1
19/10/2018,1457,21,13.17226444456358,56.0,1.1,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
10/09/2018,1779,22,21.7,50.0,1.6,2000,10.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
04/03/2018,15,5,8.8,96.0,1.2,196,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,3
20/12/2017,142,0,-6.5,63.0,1.5,1666,-12.3,0.0,0.0,2.0,Winter,No Holiday,Yes,12
